campaign_id,scenario,method,report,edp_count,week_count,report_type,truth_union,estimated_union,union_relative_error,signed_union_error,population_bound_excess,mean_marginal_relative_error,pair_intersection_error,three_way_intersection_error,four_plus_intersection_error,stable_key_fragmentation,cross_edp_email_fragmentation,mean_vids_per_true_person,mean_day_dial,day_dial_churn,first_available_day,state_entries,pool_count,requires_ordered_days,notes
eval_broad_awareness_control_1,broad_awareness_control,fixed_marginal_overlap_atlas,all_weeks__10_edps,10,13,prefix,17999,17999,0.0,0.0,0.0,0.0,0.32988114128724694,0.7652257114513586,2.9203459863016863,0.0,1.0,6.011167287071504,0.0014727487364785189,0.0031909555957034576,0,108221,1,True,Fixed EDP marginals; cumulative match signal changes only overlap among their VID sets.
eval_broad_awareness_control_1,broad_awareness_control,pair_targeted_fixed_marginal_atlas,weeks_1_3__2_edps,2,3,prefix,4939,4788,0.030572990483903623,-0.030572990483903623,0.0,0.0,1.3727272727272728,0.0,0.0,0.0,1.0,6.011945108061559,0.0014727487364785189,0.0031909555957034576,0,108221,46,True,Fixed EDP reaches with calibrated pair deficits controlling cross-EDP slot sharing.
eval_broad_awareness_control_1,broad_awareness_control,pair_targeted_fixed_marginal_atlas,weeks_1_12__2_edps,2,12,prefix,12889,10011,0.22329117852432306,-0.22329117852432306,0.0,0.0,0.6992225461613216,0.0,0.0,0.0,1.0,6.011945108061559,0.0014727487364785189,0.0031909555957034576,0,108221,46,True,Fixed EDP reaches with calibrated pair deficits controlling cross-EDP slot sharing.
eval_broad_awareness_control_1,broad_awareness_control,pair_targeted_fixed_marginal_atlas,weeks_5_12__2_edps,2,8,interval,10809,9222,0.14682209270052735,-0.14682209270052735,0.0,0.0,0.7457706766917294,0.0,0.0,0.0,1.0,6.011945108061559,0.0014727487364785189,0.0031909555957034576,0,108221,46,True,Fixed EDP reaches with calibrated pair deficits controlling cross-EDP slot sharing.
eval_broad_awareness_control_1,broad_awareness_control,pair_targeted_fixed_marginal_atlas,weeks_1_3__5_edps,5,3,prefix,8356,7806,0.06582096696984203,-0.06582096696984203,0.0,0.0,0.7853159851301115,8.895833333333334,107.0,0.0,1.0,6.011945108061559,0.0014727487364785189,0.0031909555957034576,0,108221,46,True,Fixed EDP reaches with calibrated pair deficits controlling cross-EDP slot sharing.
eval_broad_awareness_control_1,broad_awareness_control,pair_targeted_fixed_marginal_atlas,weeks_1_12__5_edps,5,12,prefix,17748,14741,0.16942754113139508,-0.16942754113139508,0.0,0.0,0.36482269964572434,1.03151254717241,2.3284931961500166,0.0,1.0,6.011945108061559,0.0014727487364785189,0.0031909555957034576,0,108221,46,True,Fixed EDP reaches with calibrated pair deficits controlling cross-EDP slot sharing.
eval_broad_awareness_control_1,broad_awareness_control,pair_targeted_fixed_marginal_atlas,weeks_7_13__5_edps,5,7,interval,16727,13989,0.16368745142583846,-0.16368745142583846,0.0,0.0,0.3200133645172068,0.8820103178565485,1.9328444615978386,0.0,1.0,6.011945108061559,0.0014727487364785189,0.0031909555957034576,0,108221,46,True,Fixed EDP reaches with calibrated pair deficits controlling cross-EDP slot sharing.
eval_broad_awareness_control_1,broad_awareness_control,pair_targeted_fixed_marginal_atlas,all_weeks__5_edps,5,13,prefix,17780,14742,0.17086614173228346,-0.17086614173228346,0.0,0.0,0.3546658016281261,0.9920610609077449,2.2161292735841998,0.0,1.0,6.011945108061559,0.0014727487364785189,0.0031909555957034576,0,108221,46,True,Fixed EDP reaches with calibrated pair deficits controlling cross-EDP slot sharing.
eval_broad_awareness_control_1,broad_awareness_control,pair_targeted_fixed_marginal_atlas,noncontiguous__5_edps,5,6,noncontiguous,14600,13314,0.08808219178082191,-0.08808219178082191,0.0,0.0,0.2555653291833006,0.7671136203246295,2.06875,0.0,1.0,6.011945108061559,0.0014727487364785189,0.0031909555957034576,0,108221,46,True,Fixed EDP reaches with calibrated pair deficits controlling cross-EDP slot sharing.
eval_broad_awareness_control_1,broad_awareness_control,pair_targeted_fixed_marginal_atlas,weeks_1_3__10_edps,10,3,prefix,14561,14906,0.02369342764919992,0.02369342764919992,0.0,0.0,0.4936873476022758,2.018551117129316,48.733275032794054,0.0,1.0,6.011945108061559,0.0014727487364785189,0.0031909555957034576,0,108221,46,True,Fixed EDP reaches with calibrated pair deficits controlling cross-EDP slot sharing.
eval_broad_awareness_control_1,broad_awareness_control,pair_targeted_fixed_marginal_atlas,weeks_1_12__10_edps,10,12,prefix,17997,17998,5.556481635828194e-05,5.556481635828194e-05,0.0,0.0,0.22747978326086105,0.40427850167248075,0.7110261845982768,0.0,1.0,6.011945108061559,0.0014727487364785189,0.0031909555957034576,0,108221,46,True,Fixed EDP reaches with calibrated pair deficits controlling cross-EDP slot sharing.
eval_broad_awareness_control_1,broad_awareness_control,pair_targeted_fixed_marginal_atlas,all_weeks__10_edps,10,13,prefix,17999,17999,0.0,0.0,0.0,0.0,0.21047770172654715,0.36435049321633384,0.6528941562874073,0.0,1.0,6.011945108061559,0.0014727487364785189,0.0031909555957034576,0,108221,46,True,Fixed EDP reaches with calibrated pair deficits controlling cross-EDP slot sharing.
eval_broad_awareness_control_1,broad_awareness_control,same_day_adaptive_pool,weeks_1_3__2_edps,2,3,prefix,4939,4660,0.05648916784774246,-0.05648916784774246,0.0,0.0334257595207531,0.2,0.0,0.0,0.0,0.0,4.824656925384744,0.0,0.0,0,0,2,False,Uses only that day's aggregate signal; labels are final immediately.
eval_broad_awareness_control_1,broad_awareness_control,same_day_adaptive_pool,weeks_1_12__2_edps,2,12,prefix,12889,11847,0.08084413065404608,-0.08084413065404608,0.0,0.1052464699363888,0.18124392614188534,0.0,0.0,0.0,0.0,4.824656925384744,0.0,0.0,0,0,2,False,Uses only that day's aggregate signal; labels are final immediately.
eval_broad_awareness_control_1,broad_awareness_control,same_day_adaptive_pool,weeks_5_12__2_edps,2,8,interval,10809,9976,0.07706540845591636,-0.07706540845591636,0.0,0.07734016845122077,0.1193609022556391,0.0,0.0,0.0,0.0,4.824656925384744,0.0,0.0,0,0,2,False,Uses only that day's aggregate signal; labels are final immediately.
eval_broad_awareness_control_1,broad_awareness_control,same_day_adaptive_pool,weeks_1_3__5_edps,5,3,prefix,8356,8047,0.03697941598851125,-0.03697941598851125,0.0,0.027384730483652135,0.07295539033457249,0.22916666666666666,0.25,0.0,0.0,4.824656925384744,0.0,0.0,0,0,2,False,Uses only that day's aggregate signal; labels are final immediately.
eval_broad_awareness_control_1,broad_awareness_control,same_day_adaptive_pool,weeks_1_12__5_edps,5,12,prefix,17748,17294,0.02558034708136128,-0.02558034708136128,0.0,0.13774182342518432,0.2519095134397244,0.33446271657989696,0.40217391304347827,0.0,0.0,4.824656925384744,0.0,0.0,0,0,2,False,Uses only that day's aggregate signal; labels are final immediately.
eval_broad_awareness_control_1,broad_awareness_control,same_day_adaptive_pool,weeks_7_13__5_edps,5,7,interval,16727,16106,0.03712560530878221,-0.03712560530878221,0.0,0.09444159597160603,0.17290344136318075,0.21808953236811449,0.24700887688151293,0.0,0.0,4.824656925384744,0.0,0.0,0,0,2,False,Uses only that day's aggregate signal; labels are final immediately.
eval_broad_awareness_control_1,broad_awareness_control,same_day_adaptive_pool,all_weeks__5_edps,5,13,prefix,17780,17352,0.024071991001124858,-0.024071991001124858,0.0,0.14126382035617807,0.25821400435608693,0.343135753305764,0.4125832273509389,0.0,0.0,4.824656925384744,0.0,0.0,0,0,2,False,Uses only that day's aggregate signal; labels are final immediately.
eval_broad_awareness_control_1,broad_awareness_control,same_day_adaptive_pool,noncontiguous__5_edps,5,6,noncontiguous,14600,13995,0.041438356164383565,-0.041438356164383565,0.0,0.06995911155044217,0.12247107382096217,0.15078804987061867,0.209375,0.0,0.0,4.824656925384744,0.0,0.0,0,0,2,False,Uses only that day's aggregate signal; labels are final immediately.
eval_broad_awareness_control_1,broad_awareness_control,same_day_adaptive_pool,weeks_1_3__10_edps,10,3,prefix,14561,14527,0.0023350044639791224,-0.0023350044639791224,0.0,0.023758757288871588,0.09487943646708209,0.2002708192281652,0.41276781810231744,0.0,0.0,4.824656925384744,0.0,0.0,0,0,2,False,Uses only that day's aggregate signal; labels are final immediately.
eval_broad_awareness_control_1,broad_awareness_control,same_day_adaptive_pool,weeks_1_12__10_edps,10,12,prefix,17997,17990,0.00038895371450797355,-0.00038895371450797355,0.0,0.10638881678716224,0.20505320382254216,0.29127171310453676,0.4272532846776923,0.0,0.0,4.824656925384744,0.0,0.0,0,0,2,False,Uses only that day's aggregate signal; labels are final immediately.
eval_broad_awareness_control_1,broad_awareness_control,same_day_adaptive_pool,all_weeks__10_edps,10,13,prefix,17999,17994,0.0002777932107339297,-0.0002777932107339297,0.0,0.10951905975128069,0.21020364662455465,0.2978289368770076,0.4365340034097392,0.0,0.0,4.824656925384744,0.0,0.0,0,0,2,False,Uses only that day's aggregate signal; labels are final immediately.
eval_broad_awareness_control_1,broad_awareness_control,cumulative_adaptive_pool,weeks_1_3__2_edps,2,3,prefix,4939,4660,0.05648916784774246,-0.05648916784774246,0.0,0.0334257595207531,0.2,0.0,0.0,0.01590601933672939,0.0,4.850158342130118,0.014248466419069275,0.005595763659100046,0,0,2,False,Uses all data observed through the labeling day.
eval_broad_awareness_control_1,broad_awareness_control,cumulative_adaptive_pool,weeks_1_12__2_edps,2,12,prefix,12889,11852,0.08045620296376756,-0.08045620296376756,0.0,0.10476682208093786,0.18051506316812438,0.0,0.0,0.01590601933672939,0.0,4.850158342130118,0.014248466419069275,0.005595763659100046,0,0,2,False,Uses all data observed through the labeling day.
eval_broad_awareness_control_1,broad_awareness_control,cumulative_adaptive_pool,weeks_5_12__2_edps,2,8,interval,10809,9975,0.07715792395226201,-0.07715792395226201,0.0,0.07722211863419798,0.11795112781954888,0.0,0.0,0.01590601933672939,0.0,4.850158342130118,0.014248466419069275,0.005595763659100046,0,0,2,False,Uses all data observed through the labeling day.
eval_broad_awareness_control_1,broad_awareness_control,cumulative_adaptive_pool,weeks_1_3__5_edps,5,3,prefix,8356,8047,0.03697941598851125,-0.03697941598851125,0.0,0.027384730483652135,0.07295539033457249,0.22916666666666666,0.25,0.01590601933672939,0.0,4.850158342130118,0.014248466419069275,0.005595763659100046,0,0,2,False,Uses all data observed through the labeling day.
eval_broad_awareness_control_1,broad_awareness_control,cumulative_adaptive_pool,weeks_1_12__5_edps,5,12,prefix,17748,17295,0.025524002704530088,-0.025524002704530088,0.0,0.1374919635050894,0.2513569733805701,0.33322314960196125,0.39985064719548624,0.01590601933672939,0.0,4.850158342130118,0.014248466419069275,0.005595763659100046,0,0,2,False,Uses all data observed through the labeling day.
eval_broad_awareness_control_1,broad_awareness_control,cumulative_adaptive_pool,weeks_7_13__5_edps,5,7,interval,16727,16097,0.03766365755963413,-0.03766365755963413,0.0,0.09463100495347106,0.1725359171399933,0.21542685971043435,0.23736009262832883,0.01590601933672939,0.0,4.850158342130118,0.014248466419069275,0.005595763659100046,0,0,2,False,Uses all data observed through the labeling day.
eval_broad_awareness_control_1,broad_awareness_control,cumulative_adaptive_pool,all_weeks__5_edps,5,13,prefix,17780,17351,0.024128233970753657,-0.024128233970753657,0.0,0.14086915295954977,0.25741075428271315,0.3416041251850717,0.4095907832722376,0.01590601933672939,0.0,4.850158342130118,0.014248466419069275,0.005595763659100046,0,0,2,False,Uses all data observed through the labeling day.
eval_broad_awareness_control_1,broad_awareness_control,cumulative_adaptive_pool,noncontiguous__5_edps,5,6,noncontiguous,14600,13995,0.041438356164383565,-0.041438356164383565,0.0,0.06945278729665996,0.1199675214831856,0.14420136438485062,0.203125,0.01590601933672939,0.0,4.850158342130118,0.014248466419069275,0.005595763659100046,0,0,2,False,Uses all data observed through the labeling day.
eval_broad_awareness_control_1,broad_awareness_control,cumulative_adaptive_pool,weeks_1_3__10_edps,10,3,prefix,14561,14527,0.0023350044639791224,-0.0023350044639791224,0.0,0.023758757288871588,0.09487943646708209,0.2002708192281652,0.41276781810231744,0.01590601933672939,0.0,4.850158342130118,0.014248466419069275,0.005595763659100046,0,0,2,False,Uses all data observed through the labeling day.
eval_broad_awareness_control_1,broad_awareness_control,cumulative_adaptive_pool,weeks_1_12__10_edps,10,12,prefix,17997,17990,0.00038895371450797355,-0.00038895371450797355,0.0,0.10632899281390487,0.20503180101092613,0.291327761386769,0.42700950641464996,0.01590601933672939,0.0,4.850158342130118,0.014248466419069275,0.005595763659100046,0,0,2,False,Uses all data observed through the labeling day.
eval_broad_awareness_control_1,broad_awareness_control,cumulative_adaptive_pool,all_weeks__10_edps,10,13,prefix,17999,17994,0.0002777932107339297,-0.0002777932107339297,0.0,0.10947884021370029,0.21010552813124872,0.2976239046828111,0.4358011073408321,0.01590601933672939,0.0,4.850158342130118,0.014248466419069275,0.005595763659100046,0,0,2,False,Uses all data observed through the labeling day.
eval_broad_awareness_control_1,broad_awareness_control,quantized_hysteresis_pool,weeks_1_3__2_edps,2,3,prefix,4939,4660,0.05648916784774246,-0.05648916784774246,0.0,0.0334257595207531,0.2,0.0,0.0,0.0,0.0,4.824656925384744,0.0,0.0,0,0,2,False,Cumulative estimate is smoothed and changed only in coarse steps.
eval_broad_awareness_control_1,broad_awareness_control,quantized_hysteresis_pool,weeks_1_12__2_edps,2,12,prefix,12889,11847,0.08084413065404608,-0.08084413065404608,0.0,0.1052464699363888,0.18124392614188534,0.0,0.0,0.0,0.0,4.824656925384744,0.0,0.0,0,0,2,False,Cumulative estimate is smoothed and changed only in coarse steps.
eval_broad_awareness_control_1,broad_awareness_control,quantized_hysteresis_pool,weeks_5_12__2_edps,2,8,interval,10809,9976,0.07706540845591636,-0.07706540845591636,0.0,0.07734016845122077,0.1193609022556391,0.0,0.0,0.0,0.0,4.824656925384744,0.0,0.0,0,0,2,False,Cumulative estimate is smoothed and changed only in coarse steps.
eval_broad_awareness_control_1,broad_awareness_control,quantized_hysteresis_pool,weeks_1_3__5_edps,5,3,prefix,8356,8047,0.03697941598851125,-0.03697941598851125,0.0,0.027384730483652135,0.07295539033457249,0.22916666666666666,0.25,0.0,0.0,4.824656925384744,0.0,0.0,0,0,2,False,Cumulative estimate is smoothed and changed only in coarse steps.
eval_broad_awareness_control_1,broad_awareness_control,quantized_hysteresis_pool,weeks_1_12__5_edps,5,12,prefix,17748,17294,0.02558034708136128,-0.02558034708136128,0.0,0.13774182342518432,0.2519095134397244,0.33446271657989696,0.40217391304347827,0.0,0.0,4.824656925384744,0.0,0.0,0,0,2,False,Cumulative estimate is smoothed and changed only in coarse steps.
eval_broad_awareness_control_1,broad_awareness_control,quantized_hysteresis_pool,weeks_7_13__5_edps,5,7,interval,16727,16106,0.03712560530878221,-0.03712560530878221,0.0,0.09444159597160603,0.17290344136318075,0.21808953236811449,0.24700887688151293,0.0,0.0,4.824656925384744,0.0,0.0,0,0,2,False,Cumulative estimate is smoothed and changed only in coarse steps.
eval_broad_awareness_control_1,broad_awareness_control,quantized_hysteresis_pool,all_weeks__5_edps,5,13,prefix,17780,17352,0.024071991001124858,-0.024071991001124858,0.0,0.14126382035617807,0.25821400435608693,0.343135753305764,0.4125832273509389,0.0,0.0,4.824656925384744,0.0,0.0,0,0,2,False,Cumulative estimate is smoothed and changed only in coarse steps.
eval_broad_awareness_control_1,broad_awareness_control,quantized_hysteresis_pool,noncontiguous__5_edps,5,6,noncontiguous,14600,13995,0.041438356164383565,-0.041438356164383565,0.0,0.06995911155044217,0.12247107382096217,0.15078804987061867,0.209375,0.0,0.0,4.824656925384744,0.0,0.0,0,0,2,False,Cumulative estimate is smoothed and changed only in coarse steps.
eval_broad_awareness_control_1,broad_awareness_control,quantized_hysteresis_pool,weeks_1_3__10_edps,10,3,prefix,14561,14527,0.0023350044639791224,-0.0023350044639791224,0.0,0.023758757288871588,0.09487943646708209,0.2002708192281652,0.41276781810231744,0.0,0.0,4.824656925384744,0.0,0.0,0,0,2,False,Cumulative estimate is smoothed and changed only in coarse steps.
eval_broad_awareness_control_1,broad_awareness_control,quantized_hysteresis_pool,weeks_1_12__10_edps,10,12,prefix,17997,17990,0.00038895371450797355,-0.00038895371450797355,0.0,0.10638881678716224,0.20505320382254216,0.29127171310453676,0.4272532846776923,0.0,0.0,4.824656925384744,0.0,0.0,0,0,2,False,Cumulative estimate is smoothed and changed only in coarse steps.
eval_broad_awareness_control_1,broad_awareness_control,quantized_hysteresis_pool,all_weeks__10_edps,10,13,prefix,17999,17994,0.0002777932107339297,-0.0002777932107339297,0.0,0.10951905975128069,0.21020364662455465,0.2978289368770076,0.4365340034097392,0.0,0.0,4.824656925384744,0.0,0.0,0,0,2,False,Cumulative estimate is smoothed and changed only in coarse steps.
eval_broad_awareness_control_1,broad_awareness_control,sticky_first_seen_pool,weeks_1_3__2_edps,2,3,prefix,4939,4660,0.05648916784774246,-0.05648916784774246,0.0,0.0334257595207531,0.2,0.0,0.0,0.0,0.0,4.824656925384744,0.014248466419069275,0.005595763659100046,0,86851,2,True,The current dial affects only an identifier's first appearance.
eval_broad_awareness_control_1,broad_awareness_control,sticky_first_seen_pool,weeks_1_12__2_edps,2,12,prefix,12889,11844,0.0810768872682132,-0.0810768872682132,0.0,0.10559120168291311,0.18197278911564627,0.0,0.0,0.0,0.0,4.824656925384744,0.014248466419069275,0.005595763659100046,0,86851,2,True,The current dial affects only an identifier's first appearance.
eval_broad_awareness_control_1,broad_awareness_control,sticky_first_seen_pool,weeks_5_12__2_edps,2,8,interval,10809,9973,0.07734295494495327,-0.07734295494495327,0.0,0.07774725000228645,0.12077067669172932,0.0,0.0,0.0,0.0,4.824656925384744,0.014248466419069275,0.005595763659100046,0,86851,2,True,The current dial affects only an identifier's first appearance.
eval_broad_awareness_control_1,broad_awareness_control,sticky_first_seen_pool,weeks_1_3__5_edps,5,3,prefix,8356,8047,0.03697941598851125,-0.03697941598851125,0.0,0.027384730483652135,0.07295539033457249,0.22916666666666666,0.25,0.0,0.0,4.824656925384744,0.014248466419069275,0.005595763659100046,0,86851,2,True,The current dial affects only an identifier's first appearance.
eval_broad_awareness_control_1,broad_awareness_control,sticky_first_seen_pool,weeks_1_12__5_edps,5,12,prefix,17748,17294,0.02558034708136128,-0.02558034708136128,0.0,0.1382177407416723,0.252705821172035,0.3352064567666584,0.40275472950547625,0.0,0.0,4.824656925384744,0.014248466419069275,0.005595763659100046,0,86851,2,True,The current dial affects only an identifier's first appearance.
eval_broad_awareness_control_1,broad_awareness_control,sticky_first_seen_pool,weeks_7_13__5_edps,5,7,interval,16727,16098,0.03760387397620613,-0.03760387397620613,0.0,0.09547763694207174,0.17467423989308387,0.2199201198202696,0.24700887688151293,0.0,0.0,4.824656925384744,0.014248466419069275,0.005595763659100046,0,86851,2,True,The current dial affects only an identifier's first appearance.
eval_broad_awareness_control_1,broad_awareness_control,sticky_first_seen_pool,all_weeks__5_edps,5,13,prefix,17780,17349,0.024240719910011248,-0.024240719910011248,0.0,0.1420336346604753,0.25948066793333024,0.34453974574973195,0.41392982718635446,0.0,0.0,4.824656925384744,0.014248466419069275,0.005595763659100046,0,86851,2,True,The current dial affects only an identifier's first appearance.
eval_broad_awareness_control_1,broad_awareness_control,sticky_first_seen_pool,noncontiguous__5_edps,5,6,noncontiguous,14600,13995,0.041438356164383565,-0.041438356164383565,0.0,0.07051122311588778,0.12247107382096217,0.14631851329099035,0.2015625,0.0,0.0,4.824656925384744,0.014248466419069275,0.005595763659100046,0,86851,2,True,The current dial affects only an identifier's first appearance.
eval_broad_awareness_control_1,broad_awareness_control,sticky_first_seen_pool,weeks_1_3__10_edps,10,3,prefix,14561,14527,0.0023350044639791224,-0.0023350044639791224,0.0,0.023758757288871588,0.09487943646708209,0.2002708192281652,0.41276781810231744,0.0,0.0,4.824656925384744,0.014248466419069275,0.005595763659100046,0,86851,2,True,The current dial affects only an identifier's first appearance.
eval_broad_awareness_control_1,broad_awareness_control,sticky_first_seen_pool,weeks_1_12__10_edps,10,12,prefix,17997,17990,0.00038895371450797355,-0.00038895371450797355,0.0,0.1074201973738003,0.2069509197858292,0.2939866918958668,0.4307261873173421,0.0,0.0,4.824656925384744,0.014248466419069275,0.005595763659100046,0,86851,2,True,The current dial affects only an identifier's first appearance.
eval_broad_awareness_control_1,broad_awareness_control,sticky_first_seen_pool,all_weeks__10_edps,10,13,prefix,17999,17994,0.0002777932107339297,-0.0002777932107339297,0.0,0.11105744589873892,0.21292051387023322,0.30155058185651473,0.4414524038001774,0.0,0.0,4.824656925384744,0.014248466419069275,0.005595763659100046,0,86851,2,True,The current dial affects only an identifier's first appearance.
eval_broad_awareness_control_1,broad_awareness_control,ordered_memoized_rank_lattice,weeks_1_3__2_edps,2,3,prefix,4939,4955,0.003239522170479854,0.003239522170479854,0.0,0.0,0.14545454545454545,0.0,0.0,0.0,0.0,4.824601366742597,0.0,0.0,0,86851,64,True,"Sequential 1:1 map with private, pair, and nested higher-order ranked lanes."
eval_broad_awareness_control_1,broad_awareness_control,ordered_memoized_rank_lattice,weeks_1_12__2_edps,2,12,prefix,12889,13348,0.035611761967569246,0.035611761967569246,0.0,0.0,0.11151603498542274,0.0,0.0,0.0,0.0,4.824601366742597,0.0,0.0,0,86851,64,True,"Sequential 1:1 map with private, pair, and nested higher-order ranked lanes."
eval_broad_awareness_control_1,broad_awareness_control,ordered_memoized_rank_lattice,weeks_5_12__2_edps,2,8,interval,10809,10937,0.01184198353224165,0.01184198353224165,0.0,0.0,0.06015037593984962,0.0,0.0,0.0,0.0,4.824601366742597,0.0,0.0,0,86851,64,True,"Sequential 1:1 map with private, pair, and nested higher-order ranked lanes."
eval_broad_awareness_control_1,broad_awareness_control,ordered_memoized_rank_lattice,weeks_1_3__5_edps,5,3,prefix,8356,8449,0.01112972714217329,0.01112972714217329,0.0,0.0,0.2184014869888476,3.34375,27.625,0.0,0.0,4.824601366742597,0.0,0.0,0,86851,64,True,"Sequential 1:1 map with private, pair, and nested higher-order ranked lanes."
eval_broad_awareness_control_1,broad_awareness_control,ordered_memoized_rank_lattice,weeks_1_12__5_edps,5,12,prefix,17748,23183,0.3062316880775299,0.3062316880775299,0.28794444444444445,0.0,0.19639548867292878,0.21849433931080076,0.11682708264188517,0.0,0.0,4.824601366742597,0.0,0.0,0,86851,64,True,"Sequential 1:1 map with private, pair, and nested higher-order ranked lanes."
eval_broad_awareness_control_1,broad_awareness_control,ordered_memoized_rank_lattice,weeks_7_13__5_edps,5,7,interval,16727,20563,0.22932982602977223,0.22932982602977223,0.1423888888888889,0.0,0.2579351820915469,0.3945748044599767,0.513315322269394,0.0,0.0,4.824601366742597,0.0,0.0,0,86851,64,True,"Sequential 1:1 map with private, pair, and nested higher-order ranked lanes."
eval_broad_awareness_control_1,broad_awareness_control,ordered_memoized_rank_lattice,all_weeks__5_edps,5,13,prefix,17780,23415,0.3169291338582677,0.3169291338582677,0.30083333333333334,0.0,0.20200194633671625,0.23410935824781742,0.1293483953018628,0.0,0.0,4.824601366742597,0.0,0.0,0,86851,64,True,"Sequential 1:1 map with private, pair, and nested higher-order ranked lanes."
eval_broad_awareness_control_1,broad_awareness_control,ordered_memoized_rank_lattice,noncontiguous__5_edps,5,6,noncontiguous,14600,16753,0.14746575342465754,0.14746575342465754,0.0,0.0,0.21442587455172882,0.2618207480592802,0.2359375,0.0,0.0,4.824601366742597,0.0,0.0,0,86851,64,True,"Sequential 1:1 map with private, pair, and nested higher-order ranked lanes."
eval_broad_awareness_control_1,broad_awareness_control,ordered_memoized_rank_lattice,weeks_1_3__10_edps,10,3,prefix,14561,16158,0.10967653320513701,0.10967653320513701,0.0,0.0,0.33389325386074237,2.3061611374407582,34.544818539571494,0.0,0.0,4.824601366742597,0.0,0.0,0,86851,64,True,"Sequential 1:1 map with private, pair, and nested higher-order ranked lanes."
eval_broad_awareness_control_1,broad_awareness_control,ordered_memoized_rank_lattice,weeks_1_12__10_edps,10,12,prefix,17997,27836,0.5467022281491359,0.5467022281491359,0.5464444444444444,0.0,0.18398213578657116,0.27273766713597764,0.8674708849057188,0.0,0.0,4.824601366742597,0.0,0.0,0,86851,64,True,"Sequential 1:1 map with private, pair, and nested higher-order ranked lanes."
eval_broad_awareness_control_1,broad_awareness_control,ordered_memoized_rank_lattice,all_weeks__10_edps,10,13,prefix,17999,28129,0.5628090449469415,0.5628090449469415,0.5627222222222222,0.0,0.18664844143848477,0.26969396356225833,0.7695639556931763,0.0,0.0,4.824601366742597,0.0,0.0,0,86851,64,True,"Sequential 1:1 map with private, pair, and nested higher-order ranked lanes."
eval_broad_awareness_control_1,broad_awareness_control,cohort_3_week_rank_lattice,weeks_1_3__2_edps,2,3,prefix,4939,4955,0.003239522170479854,0.003239522170479854,0.0,0.0,0.14545454545454545,0.0,0.0,0.0,0.0,4.824601366742597,0.0,0.0,0,86851,280,True,Shared ranked lanes are repeated by first-seen time cohort to reduce cross-window distortion.
eval_broad_awareness_control_1,broad_awareness_control,cohort_3_week_rank_lattice,weeks_1_12__2_edps,2,12,prefix,12889,13348,0.035611761967569246,0.035611761967569246,0.0,0.0,0.11151603498542274,0.0,0.0,0.0,0.0,4.824601366742597,0.0,0.0,0,86851,280,True,Shared ranked lanes are repeated by first-seen time cohort to reduce cross-window distortion.
eval_broad_awareness_control_1,broad_awareness_control,cohort_3_week_rank_lattice,weeks_5_12__2_edps,2,8,interval,10809,10937,0.01184198353224165,0.01184198353224165,0.0,0.0,0.06015037593984962,0.0,0.0,0.0,0.0,4.824601366742597,0.0,0.0,0,86851,280,True,Shared ranked lanes are repeated by first-seen time cohort to reduce cross-window distortion.
eval_broad_awareness_control_1,broad_awareness_control,cohort_3_week_rank_lattice,weeks_1_3__5_edps,5,3,prefix,8356,8449,0.01112972714217329,0.01112972714217329,0.0,0.0,0.2184014869888476,3.34375,27.625,0.0,0.0,4.824601366742597,0.0,0.0,0,86851,280,True,Shared ranked lanes are repeated by first-seen time cohort to reduce cross-window distortion.
eval_broad_awareness_control_1,broad_awareness_control,cohort_3_week_rank_lattice,weeks_1_12__5_edps,5,12,prefix,17748,23183,0.3062316880775299,0.3062316880775299,0.28794444444444445,0.0,0.19639548867292878,0.21849433931080076,0.11682708264188517,0.0,0.0,4.824601366742597,0.0,0.0,0,86851,280,True,Shared ranked lanes are repeated by first-seen time cohort to reduce cross-window distortion.
eval_broad_awareness_control_1,broad_awareness_control,cohort_3_week_rank_lattice,weeks_7_13__5_edps,5,7,interval,16727,20563,0.22932982602977223,0.22932982602977223,0.1423888888888889,0.0,0.2579351820915469,0.3945748044599767,0.513315322269394,0.0,0.0,4.824601366742597,0.0,0.0,0,86851,280,True,Shared ranked lanes are repeated by first-seen time cohort to reduce cross-window distortion.
eval_broad_awareness_control_1,broad_awareness_control,cohort_3_week_rank_lattice,all_weeks__5_edps,5,13,prefix,17780,23415,0.3169291338582677,0.3169291338582677,0.30083333333333334,0.0,0.20200194633671625,0.23410935824781742,0.1293483953018628,0.0,0.0,4.824601366742597,0.0,0.0,0,86851,280,True,Shared ranked lanes are repeated by first-seen time cohort to reduce cross-window distortion.
eval_broad_awareness_control_1,broad_awareness_control,cohort_3_week_rank_lattice,noncontiguous__5_edps,5,6,noncontiguous,14600,16753,0.14746575342465754,0.14746575342465754,0.0,0.0,0.21442587455172882,0.2618207480592802,0.2359375,0.0,0.0,4.824601366742597,0.0,0.0,0,86851,280,True,Shared ranked lanes are repeated by first-seen time cohort to reduce cross-window distortion.
eval_broad_awareness_control_1,broad_awareness_control,cohort_3_week_rank_lattice,weeks_1_3__10_edps,10,3,prefix,14561,16158,0.10967653320513701,0.10967653320513701,0.0,0.0,0.33389325386074237,2.3061611374407582,34.544818539571494,0.0,0.0,4.824601366742597,0.0,0.0,0,86851,280,True,Shared ranked lanes are repeated by first-seen time cohort to reduce cross-window distortion.
