campaign_id,scenario,day,basis,feature_set,best_dial,predicted_dial,absolute_dial_error
train_advantage_audience_expansion_0,advantage_audience_expansion,1,same_day,fixed_marginal_union,0.059756497574809844,0.051611804356553215,0.00814469321825663
train_advantage_audience_expansion_0,advantage_audience_expansion,1,cumulative,fixed_marginal_union,0.059756497574809844,0.051611804356553215,0.00814469321825663
train_advantage_audience_expansion_0,advantage_audience_expansion,3,same_day,fixed_marginal_union,0.11564704061823093,0.11760845364866646,0.0019614130304355243
train_advantage_audience_expansion_0,advantage_audience_expansion,3,cumulative,fixed_marginal_union,0.1883004135514055,0.19154119599574435,0.003240782444338841
train_advantage_audience_expansion_0,advantage_audience_expansion,6,same_day,fixed_marginal_union,0.0837861103727097,0.13349473542901977,0.049708625056310074
train_advantage_audience_expansion_0,advantage_audience_expansion,6,cumulative,fixed_marginal_union,0.27315816460234105,0.26201568270109976,0.011142481901241286
train_advantage_audience_expansion_0,advantage_audience_expansion,9,same_day,fixed_marginal_union,0.08966298871175932,0.14005557483691317,0.05039258612515385
train_advantage_audience_expansion_0,advantage_audience_expansion,9,cumulative,fixed_marginal_union,0.3161300543105291,0.29323627054878204,0.022893783761747055
train_advantage_audience_expansion_0,advantage_audience_expansion,13,same_day,fixed_marginal_union,0.08898633774871592,0.11074838495928874,0.021762047210572816
train_advantage_audience_expansion_0,advantage_audience_expansion,13,cumulative,fixed_marginal_union,0.3288873375846735,0.3126003256987997,0.01628701188587378
train_advantage_audience_expansion_1,advantage_audience_expansion,1,same_day,fixed_marginal_union,0.04788269822777054,0.029904774650911514,0.017977923576859026
train_advantage_audience_expansion_1,advantage_audience_expansion,1,cumulative,fixed_marginal_union,0.04788269822777054,0.029904774650911514,0.017977923576859026
train_advantage_audience_expansion_1,advantage_audience_expansion,3,same_day,fixed_marginal_union,0.0633959155299395,0.05139975694110807,0.011996158588831435
train_advantage_audience_expansion_1,advantage_audience_expansion,3,cumulative,fixed_marginal_union,0.15177474677596914,0.13967145053341146,0.012103296242557682
train_advantage_audience_expansion_1,advantage_audience_expansion,6,same_day,fixed_marginal_union,0.09389937743587448,0.0909243478019629,0.00297502963391158
train_advantage_audience_expansion_1,advantage_audience_expansion,6,cumulative,fixed_marginal_union,0.2901514009309009,0.25406332504803675,0.03608807588286417
train_advantage_audience_expansion_1,advantage_audience_expansion,9,same_day,fixed_marginal_union,0.11185568578964301,0.14371792570918138,0.03186223991953836
train_advantage_audience_expansion_1,advantage_audience_expansion,9,cumulative,fixed_marginal_union,0.3109236186376614,0.29258075585137433,0.01834286278628705
train_advantage_audience_expansion_1,advantage_audience_expansion,13,same_day,fixed_marginal_union,0.07250656882479137,0.13069047849906826,0.05818390967427689
train_advantage_audience_expansion_1,advantage_audience_expansion,13,cumulative,fixed_marginal_union,0.34094616531101757,0.3146314141514439,0.026314751159573657
train_app_activity_retargeting_0,app_activity_retargeting,1,same_day,fixed_marginal_union,0.09604761041749467,0.16328319197017305,0.06723558155267838
train_app_activity_retargeting_0,app_activity_retargeting,1,cumulative,fixed_marginal_union,0.09604761041749467,0.16328319197017305,0.06723558155267838
train_app_activity_retargeting_0,app_activity_retargeting,3,same_day,fixed_marginal_union,0.10125131695287277,0.21340184488564923,0.11215052793277645
train_app_activity_retargeting_0,app_activity_retargeting,3,cumulative,fixed_marginal_union,0.22034750357860353,0.2287450905769644,0.008397586998360879
train_app_activity_retargeting_0,app_activity_retargeting,6,same_day,fixed_marginal_union,0.2231667910864835,0.27677137002984437,0.053604578943360875
train_app_activity_retargeting_0,app_activity_retargeting,6,cumulative,fixed_marginal_union,0.5330731582552983,0.4694211235984344,0.06365203465686392
train_app_activity_retargeting_0,app_activity_retargeting,9,same_day,fixed_marginal_union,0.3577495312405099,0.41974285508630266,0.06199332384579276
train_app_activity_retargeting_0,app_activity_retargeting,9,cumulative,fixed_marginal_union,0.6841225881041478,0.5776169837261921,0.10650560437795575
train_app_activity_retargeting_0,app_activity_retargeting,13,same_day,fixed_marginal_union,0.3218752892284483,0.33168696887481475,0.009811679646366422
train_app_activity_retargeting_0,app_activity_retargeting,13,cumulative,fixed_marginal_union,0.8099124818047367,0.7004275027046014,0.10948497910013533
train_app_activity_retargeting_1,app_activity_retargeting,1,same_day,fixed_marginal_union,0.24998391859238128,0.3092913378000925,0.05930741920771121
train_app_activity_retargeting_1,app_activity_retargeting,1,cumulative,fixed_marginal_union,0.24998391859238128,0.3092913378000925,0.05930741920771121
train_app_activity_retargeting_1,app_activity_retargeting,3,same_day,fixed_marginal_union,0.19482549407712407,0.24852639135252352,0.05370089727539945
train_app_activity_retargeting_1,app_activity_retargeting,3,cumulative,fixed_marginal_union,0.5713483162760825,0.4268556010343951,0.14449271524168739
train_app_activity_retargeting_1,app_activity_retargeting,6,same_day,fixed_marginal_union,0.24939665317197524,0.2908702984186415,0.041473645246666246
train_app_activity_retargeting_1,app_activity_retargeting,6,cumulative,fixed_marginal_union,0.734508671412958,0.5928543500888734,0.1416543213240845
train_app_activity_retargeting_1,app_activity_retargeting,9,same_day,fixed_marginal_union,0.22852740937752813,0.34370856825200113,0.115181158874473
train_app_activity_retargeting_1,app_activity_retargeting,9,cumulative,fixed_marginal_union,0.7797591238954715,0.6644974970490366,0.11526162684643493
train_app_activity_retargeting_1,app_activity_retargeting,13,same_day,fixed_marginal_union,0.23710436347256528,0.2944881076347477,0.05738374416218242
train_app_activity_retargeting_1,app_activity_retargeting,13,cumulative,fixed_marginal_union,0.8151926906434941,0.720220489511106,0.09497220113238813
train_unrelated_niche_control_0,unrelated_niche_control,1,same_day,fixed_marginal_union,0.02750929279481475,0.0,0.02750929279481475
train_unrelated_niche_control_0,unrelated_niche_control,1,cumulative,fixed_marginal_union,0.02750929279481475,0.0,0.02750929279481475
train_unrelated_niche_control_0,unrelated_niche_control,3,same_day,fixed_marginal_union,0.04007310468239099,0.010648429131617954,0.029424675550773036
train_unrelated_niche_control_0,unrelated_niche_control,3,cumulative,fixed_marginal_union,0.09301165189611386,0.0684441826473636,0.024567469248750265
train_unrelated_niche_control_0,unrelated_niche_control,6,same_day,fixed_marginal_union,0.02156226036381148,0.06617938480735477,0.04461712444354329
train_unrelated_niche_control_0,unrelated_niche_control,6,cumulative,fixed_marginal_union,0.16647416060068385,0.19226927884538714,0.02579511824470329
train_unrelated_niche_control_0,unrelated_niche_control,9,same_day,fixed_marginal_union,0.062042935088692894,0.037082178457273185,0.02496075663141971
train_unrelated_niche_control_0,unrelated_niche_control,9,cumulative,fixed_marginal_union,0.20629950286295307,0.2967292890999561,0.09042978623700304
train_unrelated_niche_control_0,unrelated_niche_control,13,same_day,fixed_marginal_union,0.029047082450424838,0.04831710893489494,0.0192700264844701
train_unrelated_niche_control_0,unrelated_niche_control,13,cumulative,fixed_marginal_union,0.35330052677196916,0.39101975479207873,0.037719228020109574
train_unrelated_niche_control_1,unrelated_niche_control,1,same_day,fixed_marginal_union,0.021911221139153947,0.0,0.021911221139153947
train_unrelated_niche_control_1,unrelated_niche_control,1,cumulative,fixed_marginal_union,0.021911221139153947,0.0,0.021911221139153947
train_unrelated_niche_control_1,unrelated_niche_control,3,same_day,fixed_marginal_union,0.007733437719788472,0.0015000198624017247,0.006233417857386747
train_unrelated_niche_control_1,unrelated_niche_control,3,cumulative,fixed_marginal_union,0.010643280845516799,0.0466830117693825,0.0360397309238657
train_unrelated_niche_control_1,unrelated_niche_control,6,same_day,fixed_marginal_union,0.029006540721325424,0.0,0.029006540721325424
train_unrelated_niche_control_1,unrelated_niche_control,6,cumulative,fixed_marginal_union,0.10126256317124258,0.1637968909948675,0.06253432782362492
train_unrelated_niche_control_1,unrelated_niche_control,9,same_day,fixed_marginal_union,0.0624123950059653,0.06785375415626152,0.00544135915029622
train_unrelated_niche_control_1,unrelated_niche_control,9,cumulative,fixed_marginal_union,0.22487806225629836,0.31526678385749074,0.09038872160119238
train_unrelated_niche_control_1,unrelated_niche_control,13,same_day,fixed_marginal_union,0.06019388420246681,0.09571770767244756,0.035523823469980745
train_unrelated_niche_control_1,unrelated_niche_control,13,cumulative,fixed_marginal_union,0.35588732466488127,0.3961857040596176,0.04029837939473635
train_mixed_funnel_portfolio_0,mixed_funnel_portfolio,1,same_day,fixed_marginal_union,0.02717428015695841,0.0,0.02717428015695841
train_mixed_funnel_portfolio_0,mixed_funnel_portfolio,1,cumulative,fixed_marginal_union,0.02717428015695841,0.0,0.02717428015695841
train_mixed_funnel_portfolio_0,mixed_funnel_portfolio,3,same_day,fixed_marginal_union,0.013136938011009501,0.0721785194851502,0.059041581474140695
train_mixed_funnel_portfolio_0,mixed_funnel_portfolio,3,cumulative,fixed_marginal_union,0.041632539620545556,0.0855514192138264,0.04391887959328085
train_mixed_funnel_portfolio_0,mixed_funnel_portfolio,6,same_day,fixed_marginal_union,0.014166675718340184,0.08359412732423105,0.06942745160589087
train_mixed_funnel_portfolio_0,mixed_funnel_portfolio,6,cumulative,fixed_marginal_union,0.05605907543053265,0.09677388653707539,0.040714811106542736
train_mixed_funnel_portfolio_0,mixed_funnel_portfolio,9,same_day,fixed_marginal_union,0.02519293203867261,0.12117111156665494,0.09597817952798234
train_mixed_funnel_portfolio_0,mixed_funnel_portfolio,9,cumulative,fixed_marginal_union,0.06941664398345457,0.13352837649008367,0.0641117325066291
train_mixed_funnel_portfolio_0,mixed_funnel_portfolio,13,same_day,fixed_marginal_union,0.015241978591870046,0.03444399096676634,0.019202012374896296
train_mixed_funnel_portfolio_0,mixed_funnel_portfolio,13,cumulative,fixed_marginal_union,0.06797502834065815,0.10547169875742352,0.03749667041676537
train_mixed_funnel_portfolio_1,mixed_funnel_portfolio,1,same_day,fixed_marginal_union,0.04574618287275055,0.015011581517064443,0.030734601355686106
train_mixed_funnel_portfolio_1,mixed_funnel_portfolio,1,cumulative,fixed_marginal_union,0.04574618287275055,0.015011581517064443,0.030734601355686106
train_mixed_funnel_portfolio_1,mixed_funnel_portfolio,3,same_day,fixed_marginal_union,0.037727530405380134,0.0,0.037727530405380134
train_mixed_funnel_portfolio_1,mixed_funnel_portfolio,3,cumulative,fixed_marginal_union,0.08183334333436687,0.06539296887973337,0.016440374454633505
train_mixed_funnel_portfolio_1,mixed_funnel_portfolio,6,same_day,fixed_marginal_union,0.011630055805426202,0.0862130378327251,0.0745829820272989
train_mixed_funnel_portfolio_1,mixed_funnel_portfolio,6,cumulative,fixed_marginal_union,0.06804348694991644,0.1613772071364745,0.09333372018655806
train_mixed_funnel_portfolio_1,mixed_funnel_portfolio,9,same_day,fixed_marginal_union,0.01785313271486201,0.07768423596489604,0.05983110325003403
train_mixed_funnel_portfolio_1,mixed_funnel_portfolio,9,cumulative,fixed_marginal_union,0.07282473321793716,0.14988596564307052,0.07706123242513337
train_mixed_funnel_portfolio_1,mixed_funnel_portfolio,13,same_day,fixed_marginal_union,0.022438422620339103,0.027220281127098095,0.004781858506758992
train_mixed_funnel_portfolio_1,mixed_funnel_portfolio,13,cumulative,fixed_marginal_union,0.06553255670557709,0.09652347385923304,0.030990917153655956
