scenario,scenario_label,variant,similarity_multiplier,matchability_shift,replicate,report,edp_count,method,method_label,relative_error
sales_prospecting,Sales / purchase prospecting,lower matchability,1.0,-0.25,1,"full flight, 10 EDPs",10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.41573654286116685
sales_prospecting,Sales / purchase prospecting,lower matchability,1.0,-0.25,1,"full flight, 10 EDPs",10,two_group_latent_mixture,Two-group mixture,0.3153823527904584
sales_prospecting,Sales / purchase prospecting,lower matchability,1.0,-0.25,1,"full flight, 10 EDPs",10,pairwise_maxent_direct,Direct pair + higher-order inference,0.31423870832045975
sales_prospecting,Sales / purchase prospecting,lower matchability,1.0,-0.25,1,"full flight, 10 EDPs",10,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.23789213366183098
sales_prospecting,Sales / purchase prospecting,higher matchability,1.0,0.4,0,"full flight, 2 EDPs",2,baseline_vid,Existing VID,0.23540929927963328
sales_prospecting,Sales / purchase prospecting,higher matchability,1.0,0.4,0,"full flight, 2 EDPs",2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.00396392688220068
sales_prospecting,Sales / purchase prospecting,higher matchability,1.0,0.4,0,"full flight, 2 EDPs",2,two_group_latent_mixture,Two-group mixture,0.03889731094595228
sales_prospecting,Sales / purchase prospecting,higher matchability,1.0,0.4,0,"full flight, 2 EDPs",2,pairwise_maxent_direct,Direct pair + higher-order inference,0.08371633274911927
sales_prospecting,Sales / purchase prospecting,higher matchability,1.0,0.4,0,"full flight, 2 EDPs",2,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.05701517579660707
sales_prospecting,Sales / purchase prospecting,higher matchability,1.0,0.4,0,"full flight, 5 EDPs",5,baseline_vid,Existing VID,0.6579899573204501
sales_prospecting,Sales / purchase prospecting,higher matchability,1.0,0.4,0,"full flight, 5 EDPs",5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.2817788965042925
sales_prospecting,Sales / purchase prospecting,higher matchability,1.0,0.4,0,"full flight, 5 EDPs",5,two_group_latent_mixture,Two-group mixture,0.20876215884783775
sales_prospecting,Sales / purchase prospecting,higher matchability,1.0,0.4,0,"full flight, 5 EDPs",5,pairwise_maxent_direct,Direct pair + higher-order inference,0.1737484272766748
sales_prospecting,Sales / purchase prospecting,higher matchability,1.0,0.4,0,"full flight, 5 EDPs",5,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.14488753093219453
sales_prospecting,Sales / purchase prospecting,higher matchability,1.0,0.4,0,"full flight, 10 EDPs",10,baseline_vid,Existing VID,0.9324518889263409
sales_prospecting,Sales / purchase prospecting,higher matchability,1.0,0.4,0,"full flight, 10 EDPs",10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.4723228985304741
sales_prospecting,Sales / purchase prospecting,higher matchability,1.0,0.4,0,"full flight, 10 EDPs",10,two_group_latent_mixture,Two-group mixture,0.4648390273919268
sales_prospecting,Sales / purchase prospecting,higher matchability,1.0,0.4,0,"full flight, 10 EDPs",10,pairwise_maxent_direct,Direct pair + higher-order inference,0.1789649880671733
sales_prospecting,Sales / purchase prospecting,higher matchability,1.0,0.4,0,"full flight, 10 EDPs",10,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.15209048908575964
sales_prospecting,Sales / purchase prospecting,higher matchability,1.0,0.4,1,"full flight, 2 EDPs",2,baseline_vid,Existing VID,0.2530521421454666
sales_prospecting,Sales / purchase prospecting,higher matchability,1.0,0.4,1,"full flight, 2 EDPs",2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.004689049932646696
sales_prospecting,Sales / purchase prospecting,higher matchability,1.0,0.4,1,"full flight, 2 EDPs",2,two_group_latent_mixture,Two-group mixture,0.040523031239357056
sales_prospecting,Sales / purchase prospecting,higher matchability,1.0,0.4,1,"full flight, 2 EDPs",2,pairwise_maxent_direct,Direct pair + higher-order inference,0.08749795251858963
sales_prospecting,Sales / purchase prospecting,higher matchability,1.0,0.4,1,"full flight, 2 EDPs",2,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.059380239197695445
sales_prospecting,Sales / purchase prospecting,higher matchability,1.0,0.4,1,"full flight, 5 EDPs",5,baseline_vid,Existing VID,0.6722396182276531
sales_prospecting,Sales / purchase prospecting,higher matchability,1.0,0.4,1,"full flight, 5 EDPs",5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.272249199504574
sales_prospecting,Sales / purchase prospecting,higher matchability,1.0,0.4,1,"full flight, 5 EDPs",5,two_group_latent_mixture,Two-group mixture,0.19277384191937405
sales_prospecting,Sales / purchase prospecting,higher matchability,1.0,0.4,1,"full flight, 5 EDPs",5,pairwise_maxent_direct,Direct pair + higher-order inference,0.18573545050009016
sales_prospecting,Sales / purchase prospecting,higher matchability,1.0,0.4,1,"full flight, 5 EDPs",5,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.15980476207993735
sales_prospecting,Sales / purchase prospecting,higher matchability,1.0,0.4,1,"full flight, 10 EDPs",10,baseline_vid,Existing VID,0.9425191258565753
sales_prospecting,Sales / purchase prospecting,higher matchability,1.0,0.4,1,"full flight, 10 EDPs",10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.47004394451660436
sales_prospecting,Sales / purchase prospecting,higher matchability,1.0,0.4,1,"full flight, 10 EDPs",10,two_group_latent_mixture,Two-group mixture,0.46946492819619134
sales_prospecting,Sales / purchase prospecting,higher matchability,1.0,0.4,1,"full flight, 10 EDPs",10,pairwise_maxent_direct,Direct pair + higher-order inference,0.1901113191611174
sales_prospecting,Sales / purchase prospecting,higher matchability,1.0,0.4,1,"full flight, 10 EDPs",10,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.1763346648348629
website_retargeting,Website retargeting,central,1.0,0.0,0,"full flight, 2 EDPs",2,baseline_vid,Existing VID,0.4973220338983054
website_retargeting,Website retargeting,central,1.0,0.0,0,"full flight, 2 EDPs",2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.15911898697880997
website_retargeting,Website retargeting,central,1.0,0.0,0,"full flight, 2 EDPs",2,two_group_latent_mixture,Two-group mixture,0.05844867266488909
website_retargeting,Website retargeting,central,1.0,0.0,0,"full flight, 2 EDPs",2,pairwise_maxent_direct,Direct pair + higher-order inference,0.0028762975169554102
website_retargeting,Website retargeting,central,1.0,0.0,0,"full flight, 2 EDPs",2,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.008984988636308807
website_retargeting,Website retargeting,central,1.0,0.0,0,"full flight, 5 EDPs",5,baseline_vid,Existing VID,1.4475507208508966
website_retargeting,Website retargeting,central,1.0,0.0,0,"full flight, 5 EDPs",5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.8324305576085385
website_retargeting,Website retargeting,central,1.0,0.0,0,"full flight, 5 EDPs",5,two_group_latent_mixture,Two-group mixture,0.701000027503601
website_retargeting,Website retargeting,central,1.0,0.0,0,"full flight, 5 EDPs",5,pairwise_maxent_direct,Direct pair + higher-order inference,0.11028178191952046
website_retargeting,Website retargeting,central,1.0,0.0,0,"full flight, 5 EDPs",5,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.06496528203710653
website_retargeting,Website retargeting,central,1.0,0.0,0,"full flight, 10 EDPs",10,baseline_vid,Existing VID,2.239011035889988
website_retargeting,Website retargeting,central,1.0,0.0,0,"full flight, 10 EDPs",10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,1.4130143784176283
website_retargeting,Website retargeting,central,1.0,0.0,0,"full flight, 10 EDPs",10,two_group_latent_mixture,Two-group mixture,1.328274757776183
website_retargeting,Website retargeting,central,1.0,0.0,0,"full flight, 10 EDPs",10,pairwise_maxent_direct,Direct pair + higher-order inference,0.30714375365803004
website_retargeting,Website retargeting,central,1.0,0.0,0,"full flight, 10 EDPs",10,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.01879798825898332
website_retargeting,Website retargeting,central,1.0,0.0,1,"full flight, 2 EDPs",2,baseline_vid,Existing VID,0.471140716069942
website_retargeting,Website retargeting,central,1.0,0.0,1,"full flight, 2 EDPs",2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.15919290125579585
website_retargeting,Website retargeting,central,1.0,0.0,1,"full flight, 2 EDPs",2,two_group_latent_mixture,Two-group mixture,0.06557273001430385
website_retargeting,Website retargeting,central,1.0,0.0,1,"full flight, 2 EDPs",2,pairwise_maxent_direct,Direct pair + higher-order inference,0.012119504453207084
website_retargeting,Website retargeting,central,1.0,0.0,1,"full flight, 2 EDPs",2,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.017826067619096428
website_retargeting,Website retargeting,central,1.0,0.0,1,"full flight, 5 EDPs",5,baseline_vid,Existing VID,1.454450088633422
website_retargeting,Website retargeting,central,1.0,0.0,1,"full flight, 5 EDPs",5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.8353093428398235
website_retargeting,Website retargeting,central,1.0,0.0,1,"full flight, 5 EDPs",5,two_group_latent_mixture,Two-group mixture,0.7090871511787618
website_retargeting,Website retargeting,central,1.0,0.0,1,"full flight, 5 EDPs",5,pairwise_maxent_direct,Direct pair + higher-order inference,0.1251485656551812
website_retargeting,Website retargeting,central,1.0,0.0,1,"full flight, 5 EDPs",5,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.07326964311029413
website_retargeting,Website retargeting,central,1.0,0.0,1,"full flight, 10 EDPs",10,baseline_vid,Existing VID,2.247860792818649
website_retargeting,Website retargeting,central,1.0,0.0,1,"full flight, 10 EDPs",10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,1.4195898613916873
website_retargeting,Website retargeting,central,1.0,0.0,1,"full flight, 10 EDPs",10,two_group_latent_mixture,Two-group mixture,1.3428895554122602
website_retargeting,Website retargeting,central,1.0,0.0,1,"full flight, 10 EDPs",10,pairwise_maxent_direct,Direct pair + higher-order inference,0.4306070432836994
website_retargeting,Website retargeting,central,1.0,0.0,1,"full flight, 10 EDPs",10,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.06383662251212374
website_retargeting,Website retargeting,weaker similarity,0.75,0.0,0,"full flight, 2 EDPs",2,baseline_vid,Existing VID,0.3934069400630918
website_retargeting,Website retargeting,weaker similarity,0.75,0.0,0,"full flight, 2 EDPs",2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.12783171198132803
website_retargeting,Website retargeting,weaker similarity,0.75,0.0,0,"full flight, 2 EDPs",2,two_group_latent_mixture,Two-group mixture,0.046943118116166735
website_retargeting,Website retargeting,weaker similarity,0.75,0.0,0,"full flight, 2 EDPs",2,pairwise_maxent_direct,Direct pair + higher-order inference,0.0019166159893247983
website_retargeting,Website retargeting,weaker similarity,0.75,0.0,0,"full flight, 2 EDPs",2,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.003053404609531117
website_retargeting,Website retargeting,weaker similarity,0.75,0.0,0,"full flight, 5 EDPs",5,baseline_vid,Existing VID,1.1767904223567662
website_retargeting,Website retargeting,weaker similarity,0.75,0.0,0,"full flight, 5 EDPs",5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.6992728759377775
website_retargeting,Website retargeting,weaker similarity,0.75,0.0,0,"full flight, 5 EDPs",5,two_group_latent_mixture,Two-group mixture,0.593639083971587
website_retargeting,Website retargeting,weaker similarity,0.75,0.0,0,"full flight, 5 EDPs",5,pairwise_maxent_direct,Direct pair + higher-order inference,0.1083341643638406
website_retargeting,Website retargeting,weaker similarity,0.75,0.0,0,"full flight, 5 EDPs",5,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.0677395134645179
website_retargeting,Website retargeting,weaker similarity,0.75,0.0,0,"full flight, 10 EDPs",10,baseline_vid,Existing VID,1.8218802377961438
website_retargeting,Website retargeting,weaker similarity,0.75,0.0,0,"full flight, 10 EDPs",10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,1.1242235191668362
website_retargeting,Website retargeting,weaker similarity,0.75,0.0,0,"full flight, 10 EDPs",10,two_group_latent_mixture,Two-group mixture,1.0550059997012264
website_retargeting,Website retargeting,weaker similarity,0.75,0.0,0,"full flight, 10 EDPs",10,pairwise_maxent_direct,Direct pair + higher-order inference,0.3467854337495265
website_retargeting,Website retargeting,weaker similarity,0.75,0.0,0,"full flight, 10 EDPs",10,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.05429529285331066
website_retargeting,Website retargeting,weaker similarity,0.75,0.0,1,"full flight, 2 EDPs",2,baseline_vid,Existing VID,0.36964341085271346
website_retargeting,Website retargeting,weaker similarity,0.75,0.0,1,"full flight, 2 EDPs",2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.11491274040863379
website_retargeting,Website retargeting,weaker similarity,0.75,0.0,1,"full flight, 2 EDPs",2,two_group_latent_mixture,Two-group mixture,0.037050645875588865
website_retargeting,Website retargeting,weaker similarity,0.75,0.0,1,"full flight, 2 EDPs",2,pairwise_maxent_direct,Direct pair + higher-order inference,0.010586994007851264
website_retargeting,Website retargeting,weaker similarity,0.75,0.0,1,"full flight, 2 EDPs",2,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.005793745350958996
website_retargeting,Website retargeting,weaker similarity,0.75,0.0,1,"full flight, 5 EDPs",5,baseline_vid,Existing VID,1.1301924622451534
website_retargeting,Website retargeting,weaker similarity,0.75,0.0,1,"full flight, 5 EDPs",5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.6623207422299104
website_retargeting,Website retargeting,weaker similarity,0.75,0.0,1,"full flight, 5 EDPs",5,two_group_latent_mixture,Two-group mixture,0.5689195809784915
website_retargeting,Website retargeting,weaker similarity,0.75,0.0,1,"full flight, 5 EDPs",5,pairwise_maxent_direct,Direct pair + higher-order inference,0.10311543100363527
website_retargeting,Website retargeting,weaker similarity,0.75,0.0,1,"full flight, 5 EDPs",5,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.06566801249268404
website_retargeting,Website retargeting,weaker similarity,0.75,0.0,1,"full flight, 10 EDPs",10,baseline_vid,Existing VID,1.7855115411168732
website_retargeting,Website retargeting,weaker similarity,0.75,0.0,1,"full flight, 10 EDPs",10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,1.118571437064907
website_retargeting,Website retargeting,weaker similarity,0.75,0.0,1,"full flight, 10 EDPs",10,two_group_latent_mixture,Two-group mixture,1.0289505938774524
website_retargeting,Website retargeting,weaker similarity,0.75,0.0,1,"full flight, 10 EDPs",10,pairwise_maxent_direct,Direct pair + higher-order inference,0.3163484853144934
website_retargeting,Website retargeting,weaker similarity,0.75,0.0,1,"full flight, 10 EDPs",10,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.036765828921933516
website_retargeting,Website retargeting,stronger similarity,1.3,0.0,0,"full flight, 2 EDPs",2,baseline_vid,Existing VID,0.5350477845351871
website_retargeting,Website retargeting,stronger similarity,1.3,0.0,0,"full flight, 2 EDPs",2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.1718036957828689
website_retargeting,Website retargeting,stronger similarity,1.3,0.0,0,"full flight, 2 EDPs",2,two_group_latent_mixture,Two-group mixture,0.06430481909322645
website_retargeting,Website retargeting,stronger similarity,1.3,0.0,0,"full flight, 2 EDPs",2,pairwise_maxent_direct,Direct pair + higher-order inference,0.006427584342781509
website_retargeting,Website retargeting,stronger similarity,1.3,0.0,0,"full flight, 2 EDPs",2,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.012929652456557306
website_retargeting,Website retargeting,stronger similarity,1.3,0.0,0,"full flight, 5 EDPs",5,baseline_vid,Existing VID,1.718863915511964
website_retargeting,Website retargeting,stronger similarity,1.3,0.0,0,"full flight, 5 EDPs",5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.9547428679140353
website_retargeting,Website retargeting,stronger similarity,1.3,0.0,0,"full flight, 5 EDPs",5,two_group_latent_mixture,Two-group mixture,0.8048555110408379
