scenario,scenario_label,campaign,replicate,report,week_count,edp_count,method,method_label,truth_union,estimate,relative_error,signed_error,mean_edp_reach_fraction,reference_full_intersection
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_00,0,"noncontiguous weeks, 5 EDPs",6,5,pairwise_maxent_direct,Direct pair + higher-order inference,14060000.0,15846367.55476892,0.12705316890248364,0.12705316890248364,0.0309,-7.544923039011729e-07
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_00,0,"noncontiguous weeks, 5 EDPs",6,5,pairwise_maxent_mixture,Mixture pair + higher-order inference,14060000.0,15094834.15017949,0.07360129090892535,0.07360129090892535,0.0309,-7.544923039011729e-07
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_00,0,"weeks 1-3, 10 EDPs",3,10,baseline_vid,Existing VID,7330000.0,7375985.326247574,0.0062735779328204405,0.0062735779328204405,0.006291666666666667,-6.681617474164016e-32
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_00,0,"weeks 1-3, 10 EDPs",3,10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,7330000.0,7375920.963943243,0.006264797263743933,0.006264797263743933,0.006291666666666667,-6.681617474164016e-32
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_00,0,"weeks 1-3, 10 EDPs",3,10,two_group_latent_mixture,Two-group mixture,7330000.0,7374490.102317765,0.006069591039258575,0.006069591039258575,0.006291666666666667,-6.681617474164016e-32
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_00,0,"weeks 1-3, 10 EDPs",3,10,pairwise_maxent_direct,Direct pair + higher-order inference,7330000.0,7320701.057410389,0.0012686142687054318,-0.0012686142687054318,0.006291666666666667,-6.681617474164016e-32
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_00,0,"weeks 1-3, 10 EDPs",3,10,pairwise_maxent_mixture,Mixture pair + higher-order inference,7330000.0,7254791.416556716,0.010260379733053757,-0.010260379733053757,0.006291666666666667,-6.681617474164016e-32
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_00,0,"weeks 1-12, 10 EDPs",12,10,baseline_vid,Existing VID,35680000.0,49478521.26233252,0.3867298560070774,0.3867298560070774,0.051533333333333334,-1.577250231527724e-20
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_00,0,"weeks 1-12, 10 EDPs",12,10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,35680000.0,43852348.16532591,0.2290456324362643,0.2290456324362643,0.051533333333333334,-1.577250231527724e-20
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_00,0,"weeks 1-12, 10 EDPs",12,10,two_group_latent_mixture,Two-group mixture,35680000.0,41609025.086075604,0.16617222774875573,0.16617222774875573,0.051533333333333334,-1.577250231527724e-20
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_00,0,"weeks 1-12, 10 EDPs",12,10,pairwise_maxent_direct,Direct pair + higher-order inference,35680000.0,43345991.544323355,0.21485402310323304,0.21485402310323304,0.051533333333333334,-1.577250231527724e-20
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_00,0,"weeks 1-12, 10 EDPs",12,10,pairwise_maxent_mixture,Mixture pair + higher-order inference,35680000.0,39882111.08691375,0.11777217171843468,0.11777217171843468,0.051533333333333334,-1.577250231527724e-20
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_00,0,"full flight, 10 EDPs",13,10,baseline_vid,Existing VID,37110000.0,52035071.04105929,0.4021846144181971,0.4021846144181971,0.055,-2.97887939867327e-20
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_00,0,"full flight, 10 EDPs",13,10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,37110000.0,45870148.78797302,0.23605898108253884,0.23605898108253884,0.055,-2.97887939867327e-20
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_00,0,"full flight, 10 EDPs",13,10,two_group_latent_mixture,Two-group mixture,37110000.0,43406974.38530849,0.16968403086253003,0.16968403086253003,0.055,-2.97887939867327e-20
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_00,0,"full flight, 10 EDPs",13,10,pairwise_maxent_direct,Direct pair + higher-order inference,37110000.0,45042220.60585949,0.2137488710821743,0.2137488710821743,0.055,-2.97887939867327e-20
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_00,0,"full flight, 10 EDPs",13,10,pairwise_maxent_mixture,Mixture pair + higher-order inference,37110000.0,41183867.20498021,0.10977815157586121,0.10977815157586121,0.055,-2.97887939867327e-20
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_01,1,"weeks 1-3, 2 EDPs",3,2,baseline_vid,Existing VID,4450000.0,4434120.000000008,0.003568539325840813,-0.003568539325840813,0.018541666666666668,41.04955051679815
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_01,1,"weeks 1-3, 2 EDPs",3,2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,4450000.0,4434120.005112365,0.0035685381769966543,-0.0035685381769966543,0.018541666666666668,41.04955051679815
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_01,1,"weeks 1-3, 2 EDPs",3,2,two_group_latent_mixture,Two-group mixture,4450000.0,4434120.005104348,0.003568538178798188,-0.003568538178798188,0.018541666666666668,41.04955051679815
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_01,1,"weeks 1-3, 2 EDPs",3,2,pairwise_maxent_direct,Direct pair + higher-order inference,4450000.0,4434738.812018424,0.003429480445297916,-0.003429480445297916,0.018541666666666668,41.04955051679815
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_01,1,"weeks 1-3, 2 EDPs",3,2,pairwise_maxent_mixture,Mixture pair + higher-order inference,4450000.0,4434738.538515493,0.003429541906630725,-0.003429541906630725,0.018541666666666668,41.04955051679815
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_01,1,"weeks 5-12, 2 EDPs",8,2,baseline_vid,Existing VID,14000000.0,13606630.000000002,0.02809785714285701,-0.02809785714285701,0.058333333333333334,-59.67361202724169
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_01,1,"weeks 5-12, 2 EDPs",8,2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,14000000.0,13606629.999999419,0.02809785714289865,-0.02809785714289865,0.058333333333333334,-59.67361202724169
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_01,1,"weeks 5-12, 2 EDPs",8,2,two_group_latent_mixture,Two-group mixture,14000000.0,13606629.999999419,0.02809785714289865,-0.02809785714289865,0.058333333333333334,-59.67361202724169
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_01,1,"weeks 5-12, 2 EDPs",8,2,pairwise_maxent_direct,Direct pair + higher-order inference,14000000.0,13606630.0,0.028097857142857143,-0.028097857142857143,0.058333333333333334,-59.67361202724169
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_01,1,"weeks 5-12, 2 EDPs",8,2,pairwise_maxent_mixture,Mixture pair + higher-order inference,14000000.0,13606630.0,0.028097857142857143,-0.028097857142857143,0.058333333333333334,-59.67361202724169
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_01,1,"full flight, 2 EDPs",13,2,baseline_vid,Existing VID,20670000.0,19781700.000000004,0.04297532656023204,-0.04297532656023204,0.086125,43.81368457342978
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_01,1,"full flight, 2 EDPs",13,2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,20670000.0,19781700.305318728,0.042975311789127814,-0.042975311789127814,0.086125,43.81368457342978
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_01,1,"full flight, 2 EDPs",13,2,two_group_latent_mixture,Two-group mixture,20670000.0,19781700.305314645,0.04297531178932534,-0.04297531178932534,0.086125,43.81368457342978
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_01,1,"full flight, 2 EDPs",13,2,pairwise_maxent_direct,Direct pair + higher-order inference,20670000.0,19818977.116652578,0.041171885986812866,-0.041171885986812866,0.086125,43.81368457342978
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_01,1,"full flight, 2 EDPs",13,2,pairwise_maxent_mixture,Mixture pair + higher-order inference,20670000.0,19818977.177435398,0.04117188304618297,-0.04117188304618297,0.086125,43.81368457342978
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_01,1,"weeks 7-13, 5 EDPs",7,5,baseline_vid,Existing VID,24760000.0,24992587.083574202,0.009393662502996846,0.009393662502996846,0.04545,-4.940072385336458e-06
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_01,1,"weeks 7-13, 5 EDPs",7,5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,24760000.0,24548188.701722175,0.008554575859362888,-0.008554575859362888,0.04545,-4.940072385336458e-06
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_01,1,"weeks 7-13, 5 EDPs",7,5,two_group_latent_mixture,Two-group mixture,24760000.0,24109300.36679621,0.02628027597753593,-0.02628027597753593,0.04545,-4.940072385336458e-06
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_01,1,"weeks 7-13, 5 EDPs",7,5,pairwise_maxent_direct,Direct pair + higher-order inference,24760000.0,24609342.17798631,0.0060847262525723375,-0.0060847262525723375,0.04545,-4.940072385336458e-06
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_01,1,"weeks 7-13, 5 EDPs",7,5,pairwise_maxent_mixture,Mixture pair + higher-order inference,24760000.0,24463395.33154115,0.011979186932909903,-0.011979186932909903,0.04545,-4.940072385336458e-06
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_01,1,"full flight, 5 selected EDPs",13,5,baseline_vid,Existing VID,20600000.0,31528204.71995442,0.5304953747550689,0.5304953747550689,0.058883333333333336,-1.8824698600023853e-05
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_01,1,"full flight, 5 selected EDPs",13,5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,20600000.0,28473754.00290513,0.3822210681021908,0.3822210681021908,0.058883333333333336,-1.8824698600023853e-05
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_01,1,"full flight, 5 selected EDPs",13,5,two_group_latent_mixture,Two-group mixture,20600000.0,27630171.836179644,0.3412704774844487,0.3412704774844487,0.058883333333333336,-1.8824698600023853e-05
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_01,1,"full flight, 5 selected EDPs",13,5,pairwise_maxent_direct,Direct pair + higher-order inference,20600000.0,25774721.484369665,0.25120007205677986,0.25120007205677986,0.058883333333333336,-1.8824698600023853e-05
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_01,1,"full flight, 5 selected EDPs",13,5,pairwise_maxent_mixture,Mixture pair + higher-order inference,20600000.0,23490735.455741435,0.14032696387094346,0.14032696387094346,0.058883333333333336,-1.8824698600023853e-05
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_01,1,"noncontiguous weeks, 5 EDPs",6,5,baseline_vid,Existing VID,13750000.0,17138855.81842512,0.24646224134000866,0.24646224134000866,0.030283333333333332,-6.685029387910733e-07
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_01,1,"noncontiguous weeks, 5 EDPs",6,5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,13750000.0,16579958.44992195,0.20581515999432368,0.20581515999432368,0.030283333333333332,-6.685029387910733e-07
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_01,1,"noncontiguous weeks, 5 EDPs",6,5,two_group_latent_mixture,Two-group mixture,13750000.0,16113824.393290952,0.17191450133025105,0.17191450133025105,0.030283333333333332,-6.685029387910733e-07
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_01,1,"noncontiguous weeks, 5 EDPs",6,5,pairwise_maxent_direct,Direct pair + higher-order inference,13750000.0,15857013.451730967,0.1532373419440703,0.1532373419440703,0.030283333333333332,-6.685029387910733e-07
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_01,1,"noncontiguous weeks, 5 EDPs",6,5,pairwise_maxent_mixture,Mixture pair + higher-order inference,13750000.0,14987396.244632676,0.08999245415510372,0.08999245415510372,0.030283333333333332,-6.685029387910733e-07
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_01,1,"weeks 1-3, 10 EDPs",3,10,baseline_vid,Existing VID,13810000.0,14761744.04386218,0.06891701983071548,0.06891701983071548,0.013,-8.696338364399633e-28
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_01,1,"weeks 1-3, 10 EDPs",3,10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,13810000.0,14401646.580794483,0.0428418957852631,0.0428418957852631,0.013,-8.696338364399633e-28
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_01,1,"weeks 1-3, 10 EDPs",3,10,two_group_latent_mixture,Two-group mixture,13810000.0,14290858.993541092,0.03481962299356203,0.03481962299356203,0.013,-8.696338364399633e-28
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_01,1,"weeks 1-3, 10 EDPs",3,10,pairwise_maxent_direct,Direct pair + higher-order inference,13810000.0,14380696.789307475,0.041324894229360976,0.041324894229360976,0.013,-8.696338364399633e-28
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_01,1,"weeks 1-3, 10 EDPs",3,10,pairwise_maxent_mixture,Mixture pair + higher-order inference,13810000.0,14200864.045713514,0.028302972173317457,0.028302972173317457,0.013,-8.696338364399633e-28
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_01,1,"weeks 1-12, 10 EDPs",12,10,baseline_vid,Existing VID,36210000.0,49548804.67592305,0.3683735066534949,0.3683735066534949,0.05163333333333334,-1.468086411000733e-20
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_01,1,"weeks 1-12, 10 EDPs",12,10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,36210000.0,43936215.51687506,0.2133724252105788,0.2133724252105788,0.05163333333333334,-1.468086411000733e-20
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_01,1,"weeks 1-12, 10 EDPs",12,10,two_group_latent_mixture,Two-group mixture,36210000.0,41560737.7351806,0.14776961433804478,0.14776961433804478,0.05163333333333334,-1.468086411000733e-20
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_01,1,"weeks 1-12, 10 EDPs",12,10,pairwise_maxent_direct,Direct pair + higher-order inference,36210000.0,42839892.36008428,0.183095618892137,0.183095618892137,0.05163333333333334,-1.468086411000733e-20
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_01,1,"weeks 1-12, 10 EDPs",12,10,pairwise_maxent_mixture,Mixture pair + higher-order inference,36210000.0,38660463.5038093,0.06767366760036739,0.06767366760036739,0.05163333333333334,-1.468086411000733e-20
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_01,1,"full flight, 10 EDPs",13,10,baseline_vid,Existing VID,37370000.0,52035071.04105929,0.39242898156433753,0.39242898156433753,0.055,-2.97887939867327e-20
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_01,1,"full flight, 10 EDPs",13,10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,37370000.0,45788340.45645498,0.2252700148904195,0.2252700148904195,0.055,-2.97887939867327e-20
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_01,1,"full flight, 10 EDPs",13,10,two_group_latent_mixture,Two-group mixture,37370000.0,43458583.49861184,0.16292704036959693,0.16292704036959693,0.055,-2.97887939867327e-20
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_01,1,"full flight, 10 EDPs",13,10,pairwise_maxent_direct,Direct pair + higher-order inference,37370000.0,44641609.28984715,0.1945841394125542,0.1945841394125542,0.055,-2.97887939867327e-20
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_01,1,"full flight, 10 EDPs",13,10,pairwise_maxent_mixture,Mixture pair + higher-order inference,37370000.0,40135804.008534014,0.07401134622783019,0.07401134622783019,0.055,-2.97887939867327e-20
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_02,2,"weeks 1-3, 2 EDPs",3,2,baseline_vid,Existing VID,5060000.0,5038672.499999999,0.0042149209486167846,-0.0042149209486167846,0.021083333333333332,2.39891817684412
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_02,2,"weeks 1-3, 2 EDPs",3,2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,5060000.0,5038672.500402644,0.0042149208690426335,-0.0042149208690426335,0.021083333333333332,2.39891817684412
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_02,2,"weeks 1-3, 2 EDPs",3,2,two_group_latent_mixture,Two-group mixture,5060000.0,5038672.500402629,0.004214920869045578,-0.004214920869045578,0.021083333333333332,2.39891817684412
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_02,2,"weeks 1-3, 2 EDPs",3,2,pairwise_maxent_direct,Direct pair + higher-order inference,5060000.0,5038723.489046514,0.004204844061953748,-0.004204844061953748,0.021083333333333332,2.39891817684412
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_02,2,"weeks 1-3, 2 EDPs",3,2,pairwise_maxent_mixture,Mixture pair + higher-order inference,5060000.0,5038723.488151103,0.0042048442389123995,-0.0042048442389123995,0.021083333333333332,2.39891817684412
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_02,2,"weeks 5-12, 2 EDPs",8,2,baseline_vid,Existing VID,14880000.0,14436973.333333327,0.029773297491039886,-0.029773297491039886,0.062,33.167566608486595
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_02,2,"weeks 5-12, 2 EDPs",8,2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,14880000.0,14436973.448706657,0.02977328973745587,-0.02977328973745587,0.062,33.167566608486595
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_02,2,"weeks 5-12, 2 EDPs",8,2,two_group_latent_mixture,Two-group mixture,14880000.0,14436973.4487046,0.029773289737594064,-0.029773289737594064,0.062,33.167566608486595
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_02,2,"weeks 5-12, 2 EDPs",8,2,pairwise_maxent_direct,Direct pair + higher-order inference,14880000.0,14451189.817479089,0.028817888610276284,-0.028817888610276284,0.062,33.167566608486595
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_02,2,"weeks 5-12, 2 EDPs",8,2,pairwise_maxent_mixture,Mixture pair + higher-order inference,14880000.0,14451189.81134899,0.028817889022245323,-0.028817889022245323,0.062,33.167566608486595
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_02,2,"full flight, 2 EDPs",13,2,baseline_vid,Existing VID,20670000.0,19781700.000000004,0.04297532656023204,-0.04297532656023204,0.086125,-105.18631542657022
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_02,2,"full flight, 2 EDPs",13,2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,20670000.0,19781699.99999973,0.0429753265602452,-0.0429753265602452,0.086125,-105.18631542657022
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_02,2,"full flight, 2 EDPs",13,2,two_group_latent_mixture,Two-group mixture,20670000.0,19781699.99999973,0.0429753265602452,-0.0429753265602452,0.086125,-105.18631542657022
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_02,2,"full flight, 2 EDPs",13,2,pairwise_maxent_direct,Direct pair + higher-order inference,20670000.0,19781700.0,0.04297532656023222,-0.04297532656023222,0.086125,-105.18631542657022
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_02,2,"full flight, 2 EDPs",13,2,pairwise_maxent_mixture,Mixture pair + higher-order inference,20670000.0,19781700.0,0.04297532656023222,-0.04297532656023222,0.086125,-105.18631542657022
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_02,2,"weeks 7-13, 5 EDPs",7,5,baseline_vid,Existing VID,26380000.0,28592328.607526597,0.08386385926939335,0.08386385926939335,0.05295,-1.5772374851390895e-05
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_02,2,"weeks 7-13, 5 EDPs",7,5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,26380000.0,26801558.284783736,0.01598022307747293,0.01598022307747293,0.05295,-1.5772374851390895e-05
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_02,2,"weeks 7-13, 5 EDPs",7,5,two_group_latent_mixture,Two-group mixture,26380000.0,25779528.992402285,0.02276235813486409,-0.02276235813486409,0.05295,-1.5772374851390895e-05
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_02,2,"weeks 7-13, 5 EDPs",7,5,pairwise_maxent_direct,Direct pair + higher-order inference,26380000.0,27330984.632957175,0.036049455381242435,0.036049455381242435,0.05295,-1.5772374851390895e-05
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_02,2,"weeks 7-13, 5 EDPs",7,5,pairwise_maxent_mixture,Mixture pair + higher-order inference,26380000.0,27153095.05369103,0.029306105143708475,0.029306105143708475,0.05295,-1.5772374851390895e-05
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_02,2,"full flight, 5 selected EDPs",13,5,baseline_vid,Existing VID,20540000.0,31528204.71995442,0.5349661499490954,0.5349661499490954,0.058883333333333336,-1.8824698600023853e-05
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_02,2,"full flight, 5 selected EDPs",13,5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,20540000.0,28600365.010629937,0.39242283401314204,0.39242283401314204,0.058883333333333336,-1.8824698600023853e-05
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_02,2,"full flight, 5 selected EDPs",13,5,two_group_latent_mixture,Two-group mixture,20540000.0,27510854.001570165,0.33937945479893694,0.33937945479893694,0.058883333333333336,-1.8824698600023853e-05
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_02,2,"full flight, 5 selected EDPs",13,5,pairwise_maxent_direct,Direct pair + higher-order inference,20540000.0,25515266.625336543,0.2422233021098609,0.2422233021098609,0.058883333333333336,-1.8824698600023853e-05
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_02,2,"full flight, 5 selected EDPs",13,5,pairwise_maxent_mixture,Mixture pair + higher-order inference,20540000.0,23352300.289886326,0.13691822248716287,0.13691822248716287,0.058883333333333336,-1.8824698600023853e-05
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_02,2,"noncontiguous weeks, 5 EDPs",6,5,baseline_vid,Existing VID,13080000.0,16391954.094562182,0.2532074995842647,0.2532074995842647,0.028883333333333334,-5.681896722105674e-07
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_02,2,"noncontiguous weeks, 5 EDPs",6,5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,13080000.0,15737636.604383603,0.20318322663483201,0.20318322663483201,0.028883333333333334,-5.681896722105674e-07
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_02,2,"noncontiguous weeks, 5 EDPs",6,5,two_group_latent_mixture,Two-group mixture,13080000.0,15418774.597199291,0.17880539733939532,0.17880539733939532,0.028883333333333334,-5.681896722105674e-07
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_02,2,"noncontiguous weeks, 5 EDPs",6,5,pairwise_maxent_direct,Direct pair + higher-order inference,13080000.0,14759158.094437644,0.1283760011037954,0.1283760011037954,0.028883333333333334,-5.681896722105674e-07
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_02,2,"noncontiguous weeks, 5 EDPs",6,5,pairwise_maxent_mixture,Mixture pair + higher-order inference,13080000.0,13816132.381308764,0.056279234045012554,0.056279234045012554,0.028883333333333334,-5.681896722105674e-07
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_02,2,"weeks 1-3, 10 EDPs",3,10,baseline_vid,Existing VID,11360000.0,12871687.528466467,0.13307108525232983,0.13307108525232983,0.011233333333333333,-5.041385789037508e-28
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_02,2,"weeks 1-3, 10 EDPs",3,10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,11360000.0,12800196.121398091,0.12677782758786016,0.12677782758786016,0.011233333333333333,-5.041385789037508e-28
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_02,2,"weeks 1-3, 10 EDPs",3,10,two_group_latent_mixture,Two-group mixture,11360000.0,12693855.060768321,0.11741681872960573,0.11741681872960573,0.011233333333333333,-5.041385789037508e-28
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_02,2,"weeks 1-3, 10 EDPs",3,10,pairwise_maxent_direct,Direct pair + higher-order inference,11360000.0,12474537.91539073,0.0981107319886206,0.0981107319886206,0.011233333333333333,-5.041385789037508e-28
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_02,2,"weeks 1-3, 10 EDPs",3,10,pairwise_maxent_mixture,Mixture pair + higher-order inference,11360000.0,11534886.776448026,0.015394962715495272,0.015394962715495272,0.011233333333333333,-5.041385789037508e-28
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_02,2,"weeks 1-12, 10 EDPs",12,10,baseline_vid,Existing VID,36290000.0,50544521.750867486,0.3927947575328599,0.3927947575328599,0.052983333333333334,-2.164059824598452e-20
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_02,2,"weeks 1-12, 10 EDPs",12,10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,36290000.0,44562469.73891488,0.22795452573477204,0.22795452573477204,0.052983333333333334,-2.164059824598452e-20
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_02,2,"weeks 1-12, 10 EDPs",12,10,two_group_latent_mixture,Two-group mixture,36290000.0,42149958.15163919,0.16147583774150437,0.16147583774150437,0.052983333333333334,-2.164059824598452e-20
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_02,2,"weeks 1-12, 10 EDPs",12,10,pairwise_maxent_direct,Direct pair + higher-order inference,36290000.0,43783632.37905122,0.2064930388275344,0.2064930388275344,0.052983333333333334,-2.164059824598452e-20
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_02,2,"weeks 1-12, 10 EDPs",12,10,pairwise_maxent_mixture,Mixture pair + higher-order inference,36290000.0,39733894.72974832,0.09489927610218582,0.09489927610218582,0.052983333333333334,-2.164059824598452e-20
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_02,2,"full flight, 10 EDPs",13,10,baseline_vid,Existing VID,37120000.0,52035071.04105929,0.40180687071819216,0.40180687071819216,0.055,-2.97887939867327e-20
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_02,2,"full flight, 10 EDPs",13,10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,37120000.0,45708475.77226454,0.23137057576143696,0.23137057576143696,0.055,-2.97887939867327e-20
unrelated_niche_control,Unrelated niche audiences,meta_unrelated_niche_control_02,2,"full flight, 10 EDPs",13,10,two_group_latent_mixture,Two-group mixture,37120000.0,43524534.06485815,0.1725359392472563,0.1725359392472563,0.055,-2.97887939867327e-20
